"BLOOD" "HIPPOC" "CORTEX" "HYPOTH" "SKM-GN" "SKM-VL" "HEART" "KIDNEY" "ADRNL" "COLON" "SPLEEN" "LUNG" "SMLINT" "LIVER" "WAT-SC"
"782" 0.529684 0.550923 0.606023 0.638057 0.527357 0.53981 0.520977 0.470626 0.675017 0.530101 0.63745 0.682253 0.531314 0.487349 0.457471
"783" 0.520004 0.553015 0.486169 0.49218 0.548071 0.514544 0.562629 0.510479 0.528972 0.55287 0.56943 0.565576 0.570346 0.504728 0.442094
"784" 0.517119 0.501048 0.55353 0.551952 0.553404 0.522569 0.503353 0.493851 0.59989 0.497256 0.560113 0.559771 0.499062 0.500449 0.437173
"785" 0.545253 0.550685 0.529595 0.510158 0.472703 0.512976 0.561269 0.455218 0.570022 0.557098 0.603823 0.603687 0.571421 0.510125 0.463922
"786" 0.499836 0.636775 0.565529 0.477285 0.518136 0.5412 0.600735 0.451523 0.5567 0.469452 0.58247 0.646968 0.598476 0.460343 0.459325
"787" 0.55769 0.456254 0.569179 0.549864 0.576882 0.527377 0.507124 0.53276 0.654169 0.525835 0.626293 0.54817 0.450101 0.496882 0.430146
"788" 0.508037 0.621143 0.526674 0.522767 0.480494 0.530101 0.557209 0.470579 0.576576 0.504007 0.519176 0.600651 0.617019 0.534104 0.46351
"789" 0.46868 0.471498 0.56798 0.528776 0.577361 0.501543 0.523092 0.507014 0.593492 0.55764 0.68224 0.604928 0.441577 0.461867 0.43881
"790" 0.445713 0.744318 0.45127 0.467183 0.574012 0.470292 0.510322 0.460927 0.606089 0.493189 0.616384 0.701219 0.634924 0.523066 0.447641
"791" 0.453228 0.624282 0.513189 0.374732 0.54986 0.531588 0.553023 0.456355 0.5988 0.549108 0.623269 0.639302 0.536358 0.40301 0.480276
"792" 0.51061 0.601289 0.694738 0.57583 0.522886 0.475831 0.493913 0.478674 0.604335 0.5431 0.579363 0.643462 0.603611 0.5207 0.421686
"793" 0.499366 0.58809 0.47571 0.529713 0.560422 0.453654 0.504535 0.439711 0.622488 0.573645 0.622914 0.620797 0.683546 0.514451 0.443826
"794" 0.448915 0.536716 0.577992 0.640191 0.507912 0.552641 0.554128 0.538187 0.559184 0.535212 0.540837 0.641306 0.566739 0.499917 0.438509
"795" 0.552374 0.609681 0.550221 0.449717 0.5883 0.503369 0.50513 0.43731 0.638374 0.519377 0.681677 0.665428 0.580178 0.520084 0.462684
"796" 0.475813 0.630496 0.54481 0.452771 0.591834 0.466835 0.528869 0.449821 0.580014 0.525427 0.66844 0.706704 0.694757 0.510882 0.433108
"797" 0.472379 0.682986 0.656847 0.364203 0.501906 0.547351 0.541511 0.516835 0.587862 0.557594 0.674524 0.748744 0.54083 0.413352 0.475758
"798" 0.487824 0.62821 0.596782 0.543079 0.511836 0.580991 0.532861 0.554512 0.543634 0.563449 0.569821 0.640548 0.492959 0.451317 0.485081
"799" 0.432628 0.595885 0.624615 0.585088 0.581963 0.506367 0.527296 0.516446 0.646793 0.551558 0.655738 0.635817 0.49867 0.548448 0.461674
"800" 0.43715 0.581139 0.581045 0.558087 0.52695 0.593678 0.562779 0.479224 0.598013 0.507843 0.638769 0.585496 0.405443 0.545023 0.446785
"801" 0.426047 0.635504 0.636347 0.468318 0.474541 0.60649 0.589772 0.494996 0.614253 0.501099 0.592434 0.566604 0.532573 0.545354 0.448294
"802" 0.564853 0.580263 0.603495 0.54812 0.554758 0.496558 0.618753 0.430093 0.531994 0.553319 0.597465 0.623202 0.557748 0.47337 0.436386
"803" 0.524471 0.54922 0.513311 0.561763 0.526464 0.534465 0.537666 0.51506 0.60777 0.519719 0.597481 0.546702 0.594003 0.535605 0.451025
"804" 0.53555 0.557836 0.61699 0.48704 0.469268 0.570149 0.5056 0.476293 0.624243 0.583716 0.65062 0.670619 0.47225 0.470429 0.435572
"805" 0.493615 0.59435 0.570617 0.52531 0.480875 0.533718 0.506743 0.503965 0.6077 0.598198 0.655408 0.589841 0.551332 0.482778 0.431885
"806" 0.506459 0.710261 0.54963 0.536837 0.499739 0.540406 0.489091 0.506076 0.612355 0.577083 0.661944 0.576268 0.562291 0.441341 0.432588
"807" 0.460552 0.623031 0.540014 0.478839 0.486805 0.537272 0.525226 0.491979 0.584974 0.541188 0.664754 0.636111 0.527885 0.458124 0.414585
"808" 0.510512 0.529074 0.530441 0.565394 0.518514 0.548953 0.588511 0.474663 0.612653 0.601503 0.551412 0.639015 0.512179 0.48472 0.480333
"809" 0.516683 0.6272 0.49314 0.562661 0.47213 0.585014 0.50466 0.472715 0.554389 0.537304 0.680829 0.610683 0.560857 0.511539 0.444629
"810" 0.604505 0.645439 0.477585 0.684814 0.523434 0.442624 0.517681 0.48952 0.596389 0.533059 0.56408 0.653726 0.623244 0.46466 0.433319
"811" 0.547261 0.668327 0.561122 0.477778 0.504921 0.378809 0.529393 0.479569 0.565251 0.480062 0.590374 0.694017 0.484945 0.414598 0.425912
"812" 0.53752 0.424913 0.675219 0.398442 0.542268 0.546632 0.527966 0.435587 0.614313 0.486239 0.630444 0.50031 0.540135 0.45522 0.446215
"813" 0.444895 0.68786 0.477682 0.406894 0.506175 0.480525 0.590218 0.545791 0.589628 0.560325 0.671585 0.776715 0.521748 0.46322 0.456545
"814" 0.549897 0.746746 0.6696 0.557434 0.548013 0.498241 0.491897 0.447577 0.639961 0.533987 0.6741 0.538997 0.644568 0.492991 0.444437
"815" 0.585977 0.419672 0.682751 0.347085 0.489075 0.588502 0.591518 0.439106 0.613615 0.506158 0.570734 0.668025 0.654442 0.396236 0.442186
"816" 0.550284 0.632722 0.482365 0.500029 0.543282 0.474966 0.471564 0.480176 0.611643 0.624175 0.690372 0.573953 0.516971 0.457845 0.45325
"817" 0.399939 0.44294 0.5896 0.503119 0.497381 0.488711 0.59105 0.431472 0.537998 0.474848 0.559473 0.689369 0.544507 0.469307 0.451213
"818" 0.545503 0.63869 0.511162 0.460284 0.516489 0.482566 0.482756 0.474617 0.606355 0.556544 0.681938 0.572973 0.536428 0.466472 0.43426
"819" 0.496943 0.575166 0.656606 0.475003 0.494069 0.488681 0.595037 0.484089 0.556395 0.449689 0.60187 0.580574 0.515488 0.482341 0.471757
"820" 0.509376 0.605221 0.576739 0.504155 0.523929 0.570911 0.580442 0.48644 0.534046 0.503338 0.601443 0.60049 0.582927 0.470982 0.464256
"821" 0.472109 0.630196 0.663663 0.635655 0.525535 0.547678 0.537589 0.44785 0.556468 0.491911 0.65207 0.570546 0.55607 0.467053 0.474864
"822" 0.584671 0.518697 0.450137 0.445753 0.55504 0.512867 0.519481 0.511956 0.619667 0.516197 0.617857 0.579295 0.66424 0.489996 0.4231
"823" 0.536025 0.479078 0.58172 0.51812 0.533653 0.557312 0.537652 0.471229 0.649886 0.512328 0.605194 0.546767 0.625306 0.496125 0.432199
"824" 0.504665 0.636699 0.547999 0.582172 0.459912 0.476505 0.543898 0.462277 0.574199 0.542157 0.607655 0.626575 0.500399 0.493329 0.470254
"825" 0.53785 0.650421 0.552942 0.587296 0.499548 0.473476 0.512588 0.453059 0.59114 0.526171 0.605446 0.625469 0.569794 0.506344 0.462787
"826" 0.507357 0.519853 0.585061 0.4793 0.528681 0.577461 0.548199 0.522568 0.603842 0.539385 0.627216 0.61364 0.572215 0.482306 0.42331
"827" 0.591072 0.592864 0.522042 0.589607 0.535818 0.530467 0.559409 0.544494 0.563515 0.516669 0.591216 0.550963 0.527986 0.553056 0.435372
"828" 0.503115 0.592644 0.565495 0.560724 0.543002 0.553563 0.588214 0.532435 0.666011 0.553687 0.652059 0.618964 0.550696 0.493478 0.447887
"829" 0.543307 0.55309 0.563895 0.50357 0.544974 0.522199 0.516434 0.463033 0.517039 0.544109 0.536751 0.601991 0.507774 0.516489 0.465704
"830" 0.503375 0.750142 0.734454 0.398249 0.573972 0.603115 0.4807 0.439976 0.570264 0.478684 0.668281 0.734699 0.475003 0.492813 0.447704
"831" 0.45986 0.724567 0.665898 0.548425 0.52391 0.581747 0.58115 0.494985 0.599263 0.481807 0.611188 0.724941 0.476591 0.462075 0.457172
"832" 0.551178 0.606845 0.705543 0.462967 0.500119 0.504094 0.615832 0.50775 0.603023 0.559146 0.580674 0.745553 0.618224 0.513282 0.449615
"833" 0.578871 0.609581 0.568154 0.57439 0.549136 0.462129 0.497689 0.525944 0.54451 0.517689 0.635189 0.473434 0.590957 0.54314 0.426581
"834" 0.568591 0.552018 0.648452 0.549969 0.54379 0.487479 0.507144 0.521455 0.560412 0.545078 0.61426 0.560158 0.582954 0.466113 0.445247
"835" 0.487308 0.602152 0.437819 0.507925 0.5074 0.621589 0.538626 0.425737 0.601271 0.549279 0.561735 0.693953 0.568583 0.492401 0.436851
"836" 0.57724 0.524068 0.566607 0.5683 0.527975 0.409699 0.509598 0.509955 0.621071 0.571786 0.637024 0.526021 0.552061 0.460641 0.439917
"837" 0.451239 0.488694 0.482283 0.52518 0.502706 0.522048 0.569579 0.436823 0.672632 0.391043 0.480018 0.654505 0.414512 0.561793 0.433731
"838" 0.498608 0.442212 0.673307 0.618833 0.558305 0.462156 0.541825 0.506465 0.525524 0.660002 0.674649 0.69758 0.671288 0.386667 0.430471
"839" 0.485797 0.520774 0.755076 0.583034 0.52999 0.479586 0.535431 0.493619 0.561676 0.621595 0.681315 0.707786 0.784788 0.412305 0.431677
"840" 0.50479 0.655034 0.528955 0.554889 0.508501 0.544092 0.52564 0.525913 0.617989 0.506237 0.617331 0.560482 0.425555 0.531916 0.444786
"841" 0.410966 0.384577 0.460341 0.32678 0.443807 0.566983 0.51894 0.472227 0.609873 0.525786 0.636354 0.627431 0.545829 0.585404 0.450939
"842" 0.643584 0.739069 0.606074 0.640564 0.611776 0.452157 0.557588 0.444056 0.601722 0.532433 0.603665 0.662199 0.647179 0.395243 0.447376
"843" 0.535116 0.59424 0.511325 0.500965 0.532485 0.436397 0.559428 0.510928 0.584841 0.545635 0.536803 0.749941 0.578446 0.526954 0.455464
"844" 0.499792 0.679082 0.46592 0.461725 0.487474 0.439938 0.609041 0.488822 0.619741 0.507668 0.577435 0.777504 0.506023 0.453808 0.432947
"845" 0.508242 0.641077 0.473928 0.444903 0.485156 0.46343 0.637608 0.459803 0.628699 0.523896 0.605888 0.788041 0.512764 0.44444 0.449
"846" 0.518674 0.611353 0.577095 0.604627 0.491281 0.517154 0.521817 0.466635 0.593817 0.58271 0.675169 0.586561 0.503897 0.502469 0.438149
"847" 0.429444 0.561924 0.535244 0.49663 0.545422 0.493132 0.509047 0.455 0.591793 0.350912 0.608068 0.675561 0.609272 0.447115 0.464104
"848" 0.485091 0.700822 0.626867 0.524015 0.539966 0.492406 0.543052 0.422656 0.570482 0.561506 0.625219 0.652884 0.583008 0.435075 0.463514
"849" 0.507341 0.49987 0.511822 0.506065 0.517562 0.50748 0.543825 0.521917 0.612348 0.486425 0.611798 0.607392 0.575002 0.523823 0.438568
"850" 0.536191 0.685837 0.678552 0.574364 0.563321 0.583493 0.525199 0.431229 0.604368 0.606048 0.609667 0.640077 0.546162 0.460163 0.460894
"851" 0.488445 0.643955 0.501556 0.691218 0.54211 0.629827 0.478276 0.49312 0.642176 0.613208 0.510103 0.641715 0.531743 0.447634 0.412748
"852" 0.477144 0.583424 0.62546 0.530446 0.64445 0.582784 0.493317 0.493995 0.589496 0.543912 0.651919 0.643981 0.560615 0.451639 0.463342
"853" 0.469881 0.637061 0.621338 0.508643 0.631744 0.605895 0.549762 0.456199 0.59957 0.558102 0.648504 0.688391 0.650314 0.466424 0.486431
"854" 0.537451 0.512884 0.553392 0.610339 0.420876 0.501798 0.537024 0.484066 0.565412 0.503649 0.57321 0.569645 0.427224 0.467123 0.445956
"855" 0.505519 0.645682 0.563462 0.431741 0.646639 0.482352 0.53328 0.451667 0.644783 0.550379 0.640999 0.672372 0.630354 0.481101 0.436692
"856" 0.565604 0.663763 0.716245 0.658159 0.45697 0.551687 0.544497 0.528235 0.576628 0.530566 0.627212 0.587894 0.493634 0.495667 0.439745
"857" 0.497466 0.514986 0.633141 0.42739 0.586928 0.419416 0.523939 0.423282 0.626705 0.507839 0.610827 0.713247 0.581593 0.462574 0.450583
"858" 0.494713 0.669787 0.584847 0.644686 0.463403 0.577393 0.546525 0.489907 0.600402 0.498272 0.628399 0.591567 0.483913 0.516145 0.445195
"859" 0.526199 0.513312 0.569747 0.434745 0.607495 0.474743 0.519683 0.48443 0.610378 0.538011 0.60852 0.647195 0.643774 0.500476 0.455699
"860" 0.488093 0.617925 0.76123 0.515749 0.604619 0.457326 0.535818 0.459885 0.642883 0.530225 0.557237 0.68517 0.534225 0.47177 0.448037
"861" 0.489355 0.51342 0.557006 0.442936 0.500678 0.501923 0.529423 0.485322 0.578498 0.489942 0.653924 0.633255 0.391041 0.479867 0.441242
"862" 0.478387 0.655292 0.558889 0.509773 0.514623 0.429641 0.527373 0.431723 0.551202 0.462295 0.606664 0.664561 0.605258 0.435828 0.429921
"863" 0.512862 0.506777 0.575881 0.52001 0.533681 0.627957 0.550166 0.516952 0.635694 0.609662 0.634649 0.59821 0.552228 0.501909 0.463054
"864" 0.509092 0.585225 0.605373 0.561084 0.569148 0.561367 0.564892 0.470453 0.622386 0.575423 0.64017 0.58899 0.549712 0.513996 0.461728
"865" 0.453323 0.533088 0.558293 0.452432 0.572925 0.524922 0.527995 0.470629 0.628712 0.494856 0.57078 0.616604 0.531046 0.471819 0.4706
"866" 0.484029 0.537727 0.53775 0.563208 0.485945 0.552645 0.504095 0.516879 0.587976 0.545815 0.700192 0.601577 0.588048 0.483806 0.431723
"867" 0.442353 0.62091 0.551828 0.507728 0.555893 0.451235 0.457826 0.472552 0.586213 0.532621 0.567058 0.613802 0.544593 0.461365 0.436772
"868" 0.536203 0.604181 0.614821 0.548243 0.522923 0.578338 0.562832 0.457281 0.614674 0.519864 0.648713 0.686047 0.626665 0.476206 0.434406
"869" 0.493236 0.779729 0.680368 0.654018 0.541692 0.662156 0.563284 0.478959 0.606386 0.528732 0.593165 0.6246 0.633523 0.403095 0.425002
"870" 0.602092 0.6228 0.723003 0.460965 0.54765 0.573045 0.552693 0.524577 0.627264 0.539546 0.663681 0.615655 0.63017 0.41884 0.435155
"871" 0.448386 0.59188 0.599292 0.383005 0.582725 0.483564 0.547103 0.510938 0.580728 0.55954 0.653914 0.655071 0.463216 0.448228 0.44059
"872" 0.54073 0.576068 0.469801 0.612922 0.419924 0.515994 0.52593 0.475928 0.583666 0.526009 0.606534 0.613019 0.620912 0.45193 0.450624
"873" 0.564106 0.476856 0.534236 0.546229 0.485441 0.510964 0.535934 0.444285 0.625629 0.516406 0.595736 0.693354 0.555282 0.50249 0.438403
"874" 0.415102 0.559436 0.533511 0.475888 0.49755 0.486465 0.548046 0.480837 0.613629 0.479461 0.561778 0.604481 0.474691 0.491482 0.45891
"875" 0.532879 0.591507 0.511672 0.487178 0.531875 0.460319 0.494983 0.533713 0.575526 0.54503 0.566955 0.590747 0.415669 0.442868 0.445948
"876" 0.501593 0.475666 0.508898 0.526519 0.447048 0.563663 0.539768 0.441921 0.646355 0.501704 0.57424 0.561399 0.536959 0.50468 0.450046
"877" 0.519564 0.684706 0.592443 0.483657 0.58006 0.520446 0.502674 0.504554 0.551001 0.539799 0.600176 0.722456 0.553238 0.476505 0.443979
"878" 0.446452 0.51981 0.467474 0.386828 0.454098 0.453984 0.551201 0.414102 0.649309 0.46734 0.691856 0.627184 0.409002 0.426993 0.440301
"879" 0.498018 0.455639 0.535545 0.472237 0.563394 0.574272 0.50312 0.467894 0.574283 0.509916 0.612086 0.511145 0.545433 0.474352 0.446774
"880" 0.461986 0.659328 0.502177 0.53026 0.501709 0.424871 0.492222 0.442757 0.597025 0.485983 0.680841 0.595119 0.563745 0.436637 0.448273
"881" 0.455368 0.654084 0.463785 0.510682 0.499542 0.421703 0.494399 0.44015 0.584546 0.491025 0.676637 0.579288 0.589062 0.429502 0.44813
"882" 0.437993 0.586758 0.525378 0.500417 0.502121 0.470794 0.487274 0.46794 0.606596 0.569518 0.651167 0.60063 0.562375 0.415147 0.432257
"883" 0.469244 0.621697 0.482704 0.478333 0.516617 0.529138 0.505554 0.486863 0.58297 0.556276 0.595509 0.616614 0.596351 0.468638 0.427806
"884" 0.498359 0.511459 0.579993 0.547068 0.521525 0.505395 0.551407 0.487145 0.603244 0.462177 0.590001 0.592503 0.506005 0.490321 0.455308
"885" 0.473474 0.458247 0.529502 0.570601 0.548646 0.460303 0.565057 0.501446 0.602677 0.48316 0.568069 0.584649 0.544602 0.488855 0.458598
"886" 0.457691 0.541093 0.548023 0.508924 0.571464 0.476365 0.55777 0.509331 0.609686 0.504284 0.592972 0.570682 0.551846 0.493403 0.454702
"887" 0.54549 0.624024 0.552161 0.482453 0.490241 0.562954 0.49942 0.446587 0.578342 0.536471 0.641256 0.678309 0.499464 0.450968 0.438747
"888" 0.560997 0.599551 0.573547 0.572918 0.559737 0.619057 0.504593 0.45304 0.630467 0.467533 0.672641 0.708875 0.539782 0.469464 0.420031
"889" 0.482934 0.514582 0.524651 0.464052 0.475848 0.437493 0.556072 0.514886 0.538988 0.580389 0.544428 0.537976 0.611775 0.501227 0.484652
"890" 0.4833 0.492608 0.499476 0.493444 0.468711 0.466742 0.544469 0.543209 0.557415 0.568693 0.56058 0.53984 0.543209 0.50254 0.490387
"891" 0.569597 0.525483 0.537771 0.553982 0.586901 0.555049 0.514236 0.467167 0.564156 0.471304 0.559456 0.576575 0.513789 0.501743 0.436457
"892" 0.569597 0.525483 0.537771 0.553982 0.586901 0.555049 0.514236 0.467167 0.564156 0.471304 0.559456 0.576575 0.513789 0.501743 0.436457
"893" 0.577681 0.500089 0.544263 0.567793 0.542616 0.53922 0.508686 0.45167 0.561482 0.54466 0.587208 0.631058 0.447875 0.469187 0.443423
"894" 0.464183 0.557276 0.559553 0.432567 0.564588 0.486498 0.520707 0.454037 0.60448 0.529081 0.56879 0.642419 0.545141 0.485478 0.449021
"895" 0.518847 0.553927 0.511076 0.580531 0.529409 0.561232 0.557104 0.494774 0.584722 0.582933 0.626934 0.662433 0.576274 0.485828 0.448094
"896" 0.505449 0.482705 0.549668 0.623576 0.474502 0.611205 0.526074 0.505873 0.59126 0.593118 0.645919 0.664437 0.618986 0.523305 0.439373
"897" 0.506521 0.589303 0.580814 0.638966 0.51594 0.497014 0.537535 0.45078 0.559043 0.515902 0.617159 0.590259 0.59473 0.473067 0.471473
"898" 0.554286 0.510908 0.522693 0.638215 0.522622 0.59375 0.533175 0.447118 0.58792 0.456667 0.613124 0.60486 0.639753 0.520108 0.455222
"899" 0.527647 0.575946 0.544499 0.580248 0.493754 0.491293 0.554376 0.500728 0.608582 0.548277 0.629532 0.567899 0.573274 0.452498 0.43966
"900" 0.492047 0.489878 0.54285 0.427024 0.603258 0.465975 0.572987 0.447081 0.615894 0.559582 0.516302 0.638492 0.447792 0.521257 0.443462
"901" 0.498266 0.525406 0.522529 0.399434 0.545201 0.42005 0.6181 0.501983 0.660073 0.522215 0.525953 0.604639 0.485137 0.516928 0.435362
"902" 0.39428 0.569011 0.466085 0.496501 0.532983 0.456371 0.577579 0.502891 0.605577 0.538866 0.55938 0.593398 0.441936 0.499693 0.438407
"903" 0.494956 0.514883 0.525106 0.509516 0.564377 0.425744 0.461757 0.470332 0.62917 0.59543 0.56794 0.566134 0.613077 0.519383 0.435134
"904" 0.526865 0.575158 0.566999 0.542729 0.491305 0.592782 0.601309 0.489805 0.557472 0.45021 0.643967 0.665412 0.478931 0.446827 0.465362
"905" 0.521453 0.545211 0.5503 0.528224 0.580278 0.492978 0.486046 0.502821 0.611818 0.59849 0.55373 0.570539 0.588988 0.534339 0.446069
"906" 0.549282 0.556795 0.590285 0.519876 0.53863 0.479273 0.542945 0.473347 0.531983 0.525906 0.59594 0.572939 0.523045 0.491307 0.451588
"907" 0.498032 0.529099 0.490888 0.535269 0.5019 0.555424 0.51292 0.520542 0.555447 0.509132 0.56807 0.607731 0.550262 0.44226 0.447923
"908" 0.536227 0.512541 0.4932 0.470403 0.531394 0.453029 0.478171 0.552156 0.563861 0.474876 0.524061 0.530197 0.507341 0.499566 0.476909
"909" 0.468844 0.540969 0.564694 0.551538 0.530902 0.4817 0.517537 0.504549 0.55808 0.523637 0.562585 0.536214 0.55868 0.502076 0.466184
"910" 0.472868 0.503654 0.483008 0.531482 0.553155 0.499305 0.532431 0.507677 0.563295 0.521218 0.548312 0.548693 0.514282 0.490197 0.463077
"911" 0.517128 0.553275 0.519073 0.550375 0.480342 0.532479 0.515223 0.474416 0.55313 0.500442 0.57714 0.645308 0.539115 0.478958 0.437529
"912" 0.55733 0.492713 0.487074 0.461468 0.52237 0.502967 0.516522 0.51044 0.575843 0.578785 0.50956 0.525778 0.459135 0.40581 0.458197
"913" 0.469665 0.603599 0.751499 0.478787 0.555142 0.570113 0.521539 0.405025 0.633105 0.472626 0.70441 0.716699 0.66972 0.515093 0.423138
"914" 0.490566 0.733496 0.6674 0.507969 0.50841 0.460453 0.567878 0.547667 0.564899 0.560393 0.56316 0.619035 0.707735 0.484865 0.473287
"915" 0.484369 0.739824 0.614897 0.614448 0.518682 0.477051 0.522461 0.514187 0.561469 0.563393 0.553153 0.604496 0.686097 0.511681 0.481251
"916" 0.386463 0.461776 0.660393 0.518077 0.567788 0.480876 0.506257 0.492912 0.615475 0.508063 0.632496 0.639376 0.435401 0.553882 0.474635
"917" 0.524913 0.551261 0.73677 0.477565 0.540394 0.504957 0.569788 0.456214 0.603119 0.504297 0.578903 0.684135 0.479978 0.508175 0.46179
"918" 0.474205 0.643777 0.489009 0.585202 0.577104 0.544801 0.543576 0.528646 0.681123 0.50855 0.765538 0.700993 0.693868 0.471541 0.442515
"919" 0.494227 0.715423 0.694356 0.46027 0.490374 0.476708 0.54583 0.408924 0.520102 0.551327 0.45986 0.627394 0.414706 0.51328 0.451682
"920" 0.502632 0.679931 0.279804 0.410852 0.546765 0.489883 0.539365 0.513967 0.57649 0.562282 0.683349 0.681538 0.664668 0.470992 0.433498
"921" 0.478699 0.51245 0.719546 0.496185 0.53543 0.474285 0.534659 0.439968 0.605652 0.490768 0.561989 0.562014 0.434237 0.460596 0.464717
"922" 0.556407 0.547903 0.389786 0.486169 0.519132 0.48246 0.500326 0.496277 0.570548 0.526727 0.610108 0.601711 0.550448 0.406964 0.449053
"923" 0.488683 0.548031 0.625698 0.441395 0.482701 0.420715 0.578825 0.422758 0.516429 0.545686 0.609978 0.633457 0.598563 0.522238 0.432165
"924" 0.498009 0.603926 0.572033 0.669196 0.49698 0.526458 0.524257 0.505363 0.600982 0.59361 0.544381 0.575136 0.630175 0.529829 0.453694
"925" 0.523667 0.494225 0.509595 0.475821 0.545317 0.51369 0.538966 0.468102 0.563557 0.476438 0.645914 0.570754 0.476918 0.453552 0.445455
"926" 0.447223 0.692075 0.601478 0.506284 0.515437 0.505046 0.526952 0.46023 0.608591 0.562783 0.611116 0.743581 0.506602 0.501307 0.444616
"927" 0.541745 0.696718 0.556503 0.421482 0.512596 0.497512 0.525734 0.440817 0.621572 0.604019 0.643978 0.707818 0.563971 0.434337 0.440865
"928" 0.528631 0.724102 0.545588 0.474884 0.50738 0.46563 0.535679 0.430609 0.644844 0.614918 0.645952 0.737953 0.614275 0.423394 0.427162
"929" 0.433141 0.626911 0.461875 0.644217 0.532141 0.494772 0.539258 0.451012 0.556386 0.529732 0.615339 0.67985 0.506179 0.411415 0.43133
"930" 0.474483 0.648108 0.388869 0.522533 0.488609 0.417478 0.477227 0.40757 0.550364 0.57596 0.650647 0.66693 0.532811 0.455113 0.468037
